algo,world_size,hidden_dim,num_layers,model_label,total_params,grad_size_bytes,grad_size_mib,steps,batch_size,bucket_cap_mb,threads,repeat_id,total_training_time_sec,avg_step_time_ms,parameter_max_diff
recursive-doubling-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,17.200,57.333,0.00000000
recursive-doubling-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,19.417,64.724,0.00000000
swing-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,17.362,57.875,0.00000110
swing-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,19.699,65.663,0.00000000
bruck-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,19.201,64.005,0.00000194
bruck-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,18.894,62.980,0.00000000
trivance-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,18.591,61.970,0.00000279
trivance-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,29,18.217,60.723,0.00000000
builtin,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,25.535,85.115,0.00000000
ring,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,33.860,112.865,0.00000000
recursive-doubling-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,36.508,121.694,0.00000000
recursive-doubling-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,41.214,137.381,0.00000000
swing-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,36.063,120.209,0.00000095
swing-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,40.284,134.280,0.00000000
bruck-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,41.600,138.666,0.00000136
bruck-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,37.907,126.357,0.00000000
trivance-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,39.392,131.307,0.00000103
trivance-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,29,38.054,126.845,0.00000000
builtin,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,1.195,3.982,0.00000000
ring,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,1.241,4.135,0.00000000
recursive-doubling-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,0.803,2.677,0.00000000
recursive-doubling-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,1.000,3.335,0.00000000
swing-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,0.770,2.565,0.00000006
swing-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,1.047,3.491,0.00000000
bruck-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,0.810,2.699,0.00000033
bruck-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,1.050,3.501,0.00000000
trivance-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,0.807,2.691,0.00000033
trivance-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,30,1.019,3.395,0.00000000
builtin,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,1.315,4.382,0.00000000
ring,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,1.438,4.793,0.00000000
recursive-doubling-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,0.915,3.051,0.00000000
recursive-doubling-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,1.199,3.998,0.00000000
swing-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,0.904,3.012,0.00000017
swing-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,1.197,3.991,0.00000000
bruck-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,0.982,3.275,0.00000034
bruck-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,1.203,4.011,0.00000000
trivance-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,0.988,3.294,0.00000022
trivance-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,30,1.201,4.004,0.00000000
builtin,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.538,5.128,0.00000000
ring,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.702,5.672,0.00000000
recursive-doubling-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.373,4.577,0.00000000
recursive-doubling-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.640,5.467,0.00000000
swing-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.343,4.478,0.00000006
swing-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.705,5.683,0.00000000
bruck-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.468,4.894,0.00000135
bruck-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.576,5.255,0.00000000
trivance-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.471,4.902,0.00000402
trivance-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,30,1.552,5.172,0.00000000
builtin,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.241,7.469,0.00000000
ring,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.831,9.438,0.00000000
recursive-doubling-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.500,8.335,0.00000000
recursive-doubling-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.887,9.622,0.00000000
swing-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.605,8.685,0.00000012
swing-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,3.074,10.246,0.00000000
bruck-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.753,9.178,0.00000418
bruck-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.899,9.664,0.00000000
trivance-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.763,9.210,0.00000208
trivance-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,30,2.831,9.435,0.00000000
builtin,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,4.319,14.398,0.00000000
ring,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,5.370,17.898,0.00000000
recursive-doubling-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,5.972,19.907,0.00000000
recursive-doubling-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,6.742,22.473,0.00000000
swing-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,6.003,20.010,0.00000136
swing-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,7.062,23.540,0.00000000
bruck-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,7.029,23.430,0.00000172
bruck-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,5.869,19.563,0.00000000
trivance-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,6.402,21.339,0.00000241
trivance-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,30,5.716,19.052,0.00000000
builtin,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,12.712,42.373,0.00000000
ring,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,16.843,56.145,0.00000000
recursive-doubling-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,17.418,58.061,0.00000000
recursive-doubling-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,19.158,63.861,0.00000000
swing-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,17.046,56.821,0.00000110
swing-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,19.711,65.702,0.00000000
bruck-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,19.214,64.047,0.00000194
bruck-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,18.145,60.483,0.00000000
trivance-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,19.122,63.739,0.00000279
trivance-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,30,18.763,62.543,0.00000000
builtin,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,26.135,87.117,0.00000000
ring,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,35.529,118.429,0.00000000
recursive-doubling-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,37.445,124.818,0.00000000
recursive-doubling-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,37.906,126.353,0.00000000
swing-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,37.311,124.370,0.00000095
swing-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,43.875,146.249,0.00000000
bruck-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,39.218,130.727,0.00000136
bruck-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,38.311,127.705,0.00000000
trivance-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,39.070,130.234,0.00000103
trivance-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,30,38.305,127.682,0.00000000
builtin,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,1.196,3.988,0.00000000
ring,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,1.260,4.199,0.00000000
recursive-doubling-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,0.779,2.597,0.00000000
recursive-doubling-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,1.062,3.540,0.00000000
swing-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,0.792,2.640,0.00000006
swing-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,1.044,3.480,0.00000000
bruck-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,0.790,2.634,0.00000033
bruck-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,1.025,3.416,0.00000000
trivance-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,0.806,2.686,0.00000033
trivance-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,31,1.053,3.511,0.00000000
builtin,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,1.346,4.487,0.00000000
ring,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,1.369,4.563,0.00000000
recursive-doubling-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,0.925,3.083,0.00000000
recursive-doubling-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,1.239,4.131,0.00000000
swing-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,0.913,3.043,0.00000017
swing-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,1.211,4.037,0.00000000
bruck-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,0.995,3.318,0.00000034
bruck-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,1.225,4.082,0.00000000
trivance-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,0.956,3.188,0.00000022
trivance-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,31,1.212,4.041,0.00000000
builtin,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.548,5.161,0.00000000
ring,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.716,5.722,0.00000000
recursive-doubling-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.423,4.742,0.00000000
recursive-doubling-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.656,5.520,0.00000000
swing-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.403,4.676,0.00000006
swing-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.680,5.601,0.00000000
bruck-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.494,4.980,0.00000135
bruck-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.512,5.039,0.00000000
trivance-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.443,4.811,0.00000402
trivance-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,31,1.565,5.217,0.00000000
builtin,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.323,7.742,0.00000000
ring,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.872,9.574,0.00000000
recursive-doubling-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.516,8.388,0.00000000
recursive-doubling-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.958,9.858,0.00000000
swing-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.590,8.634,0.00000012
swing-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.985,9.950,0.00000000
bruck-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.846,9.486,0.00000418
bruck-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.814,9.381,0.00000000
trivance-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.705,9.016,0.00000208
trivance-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,31,2.897,9.656,0.00000000
builtin,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,4.677,15.589,0.00000000
ring,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,5.363,17.878,0.00000000
recursive-doubling-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,6.162,20.539,0.00000000
recursive-doubling-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,7.034,23.445,0.00000000
swing-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,6.082,20.274,0.00000136
swing-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,6.898,22.992,0.00000000
bruck-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,6.638,22.126,0.00000172
bruck-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,5.962,19.873,0.00000000
trivance-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,6.504,21.681,0.00000241
trivance-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,31,5.666,18.885,0.00000000
builtin,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,12.771,42.571,0.00000000
ring,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,16.373,54.577,0.00000000
recursive-doubling-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,17.475,58.250,0.00000000
recursive-doubling-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,18.906,63.021,0.00000000
swing-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,17.295,57.649,0.00000110
swing-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,19.508,65.025,0.00000000
bruck-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,18.796,62.655,0.00000194
bruck-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,18.409,61.363,0.00000000
trivance-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,18.117,60.390,0.00000279
trivance-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,31,18.381,61.270,0.00000000
builtin,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,26.275,87.584,0.00000000
ring,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,33.612,112.039,0.00000000
recursive-doubling-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,36.070,120.234,0.00000000
recursive-doubling-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,40.803,136.009,0.00000000
swing-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,36.882,122.939,0.00000095
swing-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,40.485,134.949,0.00000000
bruck-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,40.214,134.047,0.00000136
bruck-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,37.783,125.943,0.00000000
trivance-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,40.344,134.479,0.00000103
trivance-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,31,36.852,122.841,0.00000000
builtin,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,1.134,3.779,0.00000000
ring,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,1.246,4.152,0.00000000
recursive-doubling-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,0.776,2.585,0.00000000
recursive-doubling-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,1.028,3.428,0.00000000
swing-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,0.794,2.646,0.00000006
swing-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,1.041,3.470,0.00000000
bruck-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,0.815,2.718,0.00000033
bruck-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,1.036,3.454,0.00000000
trivance-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,0.813,2.712,0.00000033
trivance-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,32,1.052,3.506,0.00000000
builtin,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,1.312,4.372,0.00000000
ring,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,1.385,4.617,0.00000000
recursive-doubling-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,0.936,3.121,0.00000000
recursive-doubling-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,1.166,3.887,0.00000000
swing-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,0.969,3.230,0.00000017
swing-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,1.175,3.915,0.00000000
bruck-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,0.967,3.224,0.00000034
bruck-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,1.203,4.011,0.00000000
trivance-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,0.969,3.231,0.00000022
trivance-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,32,1.179,3.929,0.00000000
builtin,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.569,5.230,0.00000000
ring,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.696,5.654,0.00000000
recursive-doubling-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.432,4.772,0.00000000
recursive-doubling-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.588,5.292,0.00000000
swing-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.356,4.520,0.00000006
swing-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.664,5.545,0.00000000
bruck-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.501,5.002,0.00000135
bruck-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.563,5.210,0.00000000
trivance-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.481,4.938,0.00000402
trivance-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,32,1.542,5.139,0.00000000
builtin,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.343,7.811,0.00000000
ring,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.708,9.026,0.00000000
recursive-doubling-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.472,8.241,0.00000000
recursive-doubling-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.933,9.778,0.00000000
swing-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.456,8.187,0.00000012
swing-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.804,9.346,0.00000000
bruck-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.787,9.290,0.00000418
bruck-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.775,9.249,0.00000000
trivance-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.653,8.845,0.00000208
trivance-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,32,2.827,9.423,0.00000000
builtin,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,4.573,15.243,0.00000000
ring,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,5.427,18.091,0.00000000
recursive-doubling-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,5.947,19.825,0.00000000
recursive-doubling-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,6.633,22.109,0.00000000
swing-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,6.190,20.632,0.00000136
swing-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,6.574,21.915,0.00000000
bruck-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,6.564,21.880,0.00000172
bruck-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,5.846,19.486,0.00000000
trivance-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,6.534,21.781,0.00000241
trivance-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,32,5.708,19.026,0.00000000
builtin,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,12.588,41.961,0.00000000
ring,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,16.081,53.604,0.00000000
recursive-doubling-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,17.112,57.039,0.00000000
recursive-doubling-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,19.756,65.854,0.00000000
swing-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,17.238,57.460,0.00000110
swing-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,18.953,63.177,0.00000000
bruck-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,18.179,60.598,0.00000194
bruck-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,18.585,61.950,0.00000000
trivance-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,18.326,61.087,0.00000279
trivance-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,32,18.632,62.108,0.00000000
builtin,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,32,26.831,89.436,0.00000000
ring,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,32,36.954,123.180,0.00000000
recursive-doubling-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,32,37.372,124.575,0.00000000
recursive-doubling-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,32,41.802,139.341,0.00000000
swing-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,32,37.084,123.614,0.00000095
